target,source,relation
hgnc.symbol:SLC22A7,ncbigene:10864,hasSymbol
hgnc.symbol:SMUG1,ncbigene:23583,hasSymbol
hgnc.symbol:CDA,ncbigene:978,hasSymbol
hgnc.symbol:PPAT,ncbigene:5471,hasSymbol
hgnc.symbol:UCK1,ncbigene:83549,hasSymbol
hgnc.symbol:UPP2,ncbigene:151531,hasSymbol
hgnc.symbol:DPYS,ncbigene:1807,hasSymbol
hgnc.symbol:TK1,ncbigene:7083,hasSymbol
hgnc.symbol:UCK2,ncbigene:7371,hasSymbol
hgnc.symbol:IRF2,ncbigene:3660,hasSymbol
hgnc.symbol:HELLS,ncbigene:3070,hasSymbol
hgnc.symbol:TP63,ncbigene:8626,hasSymbol
hgnc.symbol:CRADD,ncbigene:8738,hasSymbol
hgnc.symbol:LTA,ncbigene:4049,hasSymbol
hgnc.symbol:SCAF11,ncbigene:9169,hasSymbol
hgnc.symbol:IRF6,ncbigene:3664,hasSymbol
hgnc.symbol:PRF1,ncbigene:5551,hasSymbol
hgnc.symbol:BNIP3L,ncbigene:665,hasSymbol
hgnc.symbol:NFKBIE,ncbigene:4794,hasSymbol
hgnc.symbol:GRB7,ncbigene:2886,hasSymbol
hgnc.symbol:ANGPTL1,ncbigene:9068,hasSymbol
hgnc.symbol:TNIP2,ncbigene:79155,hasSymbol
hgnc.symbol:YAP1,ncbigene:10413,hasSymbol
hgnc.symbol:TNIP1,ncbigene:10318,hasSymbol
hgnc.symbol:ANGPT4,ncbigene:51378,hasSymbol
hgnc.symbol:MSH2,ncbigene:4436,hasSymbol
hgnc.symbol:RS1,ncbigene:6247,hasSymbol
hgnc.symbol:TIE1,ncbigene:7075,hasSymbol
hgnc.symbol:TNIP3,ncbigene:79931,hasSymbol
hgnc.symbol:FKBP1B,ncbigene:2281,hasSymbol
hgnc.symbol:TFF1,ncbigene:7031,hasSymbol
hgnc.symbol:IAPP,ncbigene:3375,hasSymbol
hgnc.symbol:CD82,ncbigene:3732,hasSymbol
hgnc.symbol:SERPINB10,ncbigene:5273,hasSymbol
hgnc.symbol:BRF1,ncbigene:2972,hasSymbol
hgnc.symbol:NOXA1,ncbigene:10811,hasSymbol
hgnc.symbol:MST1,ncbigene:4485,hasSymbol
hgnc.symbol:WRN,ncbigene:7486,hasSymbol
hgnc.symbol:FKBP3,ncbigene:2287,hasSymbol
hgnc.symbol:TRAP1,ncbigene:10131,hasSymbol
hgnc.symbol:NSMAF,ncbigene:8439,hasSymbol
hgnc.symbol:NOXO1,ncbigene:124056,hasSymbol
hgnc.symbol:KSR2,ncbigene:283455,hasSymbol
hgnc.symbol:SMPD2,ncbigene:6610,hasSymbol
hgnc.symbol:OTUD7B,ncbigene:56957,hasSymbol
hgnc.symbol:BTRC,ncbigene:8945,hasSymbol
hgnc.symbol:RFFL,ncbigene:117584,hasSymbol
hgnc.symbol:PTPRCAP,ncbigene:5790,hasSymbol
hgnc.symbol:KSR1,ncbigene:8844,hasSymbol
hgnc.symbol:FN1,ncbigene:2335,hasSymbol
hgnc.symbol:PTGS2,ncbigene:5743,hasSymbol
hgnc.symbol:CCND3,ncbigene:896,hasSymbol
hgnc.symbol:COL4A1,ncbigene:1282,hasSymbol
hgnc.symbol:PTGS1,ncbigene:5742,hasSymbol
hgnc.symbol:CRP,ncbigene:1401,hasSymbol
hgnc.symbol:ITGAD,ncbigene:3681,hasSymbol
hgnc.symbol:LAMA3,ncbigene:3909,hasSymbol
hgnc.symbol:NFRKB,ncbigene:4798,hasSymbol
hgnc.symbol:CDH3,ncbigene:1001,hasSymbol
hgnc.symbol:PGK1,ncbigene:5230,hasSymbol
hgnc.symbol:ANGPT1,ncbigene:284,hasSymbol
hgnc.symbol:PFKL,ncbigene:5211,hasSymbol
hgnc.symbol:IGFBP2,ncbigene:3485,hasSymbol
hgnc.symbol:LDHA,ncbigene:3939,hasSymbol
hgnc.symbol:SLC16A1,ncbigene:6566,hasSymbol
hgnc.symbol:HIF1AN,ncbigene:55662,hasSymbol
hgnc.symbol:HK1,ncbigene:3098,hasSymbol
hgnc.symbol:EGLN1,ncbigene:54583,hasSymbol
hgnc.symbol:BNIP3L,ncbigene:665,hasSymbol
hgnc.symbol:BAX,ncbigene:581,hasSymbol
hgnc.symbol:CHI3L1,ncbigene:1116,hasSymbol
hgnc.symbol:CDH1,ncbigene:999,hasSymbol
hgnc.symbol:E2F1,ncbigene:1869,hasSymbol
hgnc.symbol:SOCS3,ncbigene:9021,hasSymbol
hgnc.symbol:MMP9,ncbigene:4318,hasSymbol
hgnc.symbol:MYC,ncbigene:4609,hasSymbol
hgnc.symbol:STAT3,ncbigene:6774,hasSymbol
hgnc.symbol:IL6ST,ncbigene:3572,hasSymbol
hgnc.symbol:HMGB1,ncbigene:3146,hasSymbol
hgnc.symbol:FOSL1,ncbigene:8061,hasSymbol
hgnc.symbol:MLKL,ncbigene:197259,hasSymbol
hgnc.symbol:G6PC,ncbigene:2538,hasSymbol
hgnc.symbol:CCNG2,ncbigene:901,hasSymbol
hgnc.symbol:FRAT1,ncbigene:10023,hasSymbol
hgnc.symbol:PIK3C2G,ncbigene:5288,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:PCK2,ncbigene:5106,hasSymbol
hgnc.symbol:WNT7A,ncbigene:7476,hasSymbol
hgnc.symbol:PEA15,ncbigene:8682,hasSymbol
hgnc.symbol:BIRC6,ncbigene:57448,hasSymbol
hgnc.symbol:JPT1,ncbigene:51155,hasSymbol
hgnc.symbol:CAPNS1,ncbigene:826,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:PTRH2,ncbigene:51651,hasSymbol
hgnc.symbol:NAIP,ncbigene:4671,hasSymbol
hgnc.symbol:IL1R2,ncbigene:7850,hasSymbol
hgnc.symbol:ENDOG,ncbigene:2021,hasSymbol
hgnc.symbol:RAD17,ncbigene:5884,hasSymbol
hgnc.symbol:RRM2B,ncbigene:50484,hasSymbol
hgnc.symbol:HUS1B,ncbigene:135458,hasSymbol
hgnc.symbol:ATRIP,ncbigene:84126,hasSymbol
hgnc.symbol:GADD45G,ncbigene:10912,hasSymbol
hgnc.symbol:SESN1,ncbigene:27244,hasSymbol
hgnc.symbol:TP53AIP1,ncbigene:63970,hasSymbol
hgnc.symbol:FANCD2,ncbigene:2177,hasSymbol
hgnc.symbol:RFC1,ncbigene:5981,hasSymbol
hgnc.symbol:TLK2,ncbigene:11011,hasSymbol
hgnc.symbol:BBC3,ncbigene:27113,hasSymbol
hgnc.symbol:TP63,ncbigene:8626,hasSymbol
hgnc.symbol:PMAIP1,ncbigene:5366,hasSymbol
hgnc.symbol:SUMO1,ncbigene:7341,hasSymbol
hgnc.symbol:ABL1,ncbigene:25,hasSymbol
hgnc.symbol:BOK,ncbigene:666,hasSymbol
hgnc.symbol:TNFSF10,ncbigene:8743,hasSymbol
hgnc.symbol:OTX2,ncbigene:5015,hasSymbol
hgnc.symbol:GADD45A,ncbigene:1647,hasSymbol
hgnc.symbol:TP73,ncbigene:7161,hasSymbol
hgnc.symbol:AHRR,ncbigene:57491,hasSymbol
hgnc.symbol:MGST1,ncbigene:4257,hasSymbol
hgnc.symbol:IL17B,ncbigene:27190,hasSymbol
hgnc.symbol:CES3,ncbigene:23491,hasSymbol
hgnc.symbol:CAP2,ncbigene:10486,hasSymbol
hgnc.symbol:AIP,ncbigene:9049,hasSymbol
hgnc.symbol:PTGES3,ncbigene:10728,hasSymbol
hgnc.symbol:POLK,ncbigene:51426,hasSymbol
hgnc.symbol:ALDH3A1,ncbigene:218,hasSymbol
hgnc.symbol:MYOF,ncbigene:26509,hasSymbol
hgnc.symbol:PPP4R3B,ncbigene:57223,hasSymbol
hgnc.symbol:ITPKC,ncbigene:80271,hasSymbol
hgnc.symbol:RASGEF1A,ncbigene:221002,hasSymbol
hgnc.symbol:NUP85,ncbigene:79902,hasSymbol
hgnc.symbol:GRN,ncbigene:2896,hasSymbol
hgnc.symbol:MYCBP2,ncbigene:23077,hasSymbol
hgnc.symbol:DHTKD1,ncbigene:55526,hasSymbol
hgnc.symbol:RPP38,ncbigene:10557,hasSymbol
hgnc.symbol:ERAL1,ncbigene:26284,hasSymbol
hgnc.symbol:PHB,ncbigene:5245,hasSymbol
hgnc.symbol:BIRC7,ncbigene:79444,hasSymbol
hgnc.symbol:PEA15,ncbigene:8682,hasSymbol
hgnc.symbol:BIRC6,ncbigene:57448,hasSymbol
hgnc.symbol:CAPNS1,ncbigene:826,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:PTRH2,ncbigene:51651,hasSymbol
hgnc.symbol:TNFRSF6B,ncbigene:8771,hasSymbol
hgnc.symbol:NAIP,ncbigene:4671,hasSymbol
hgnc.symbol:FGFBP1,ncbigene:9982,hasSymbol
hgnc.symbol:SLC2A10,ncbigene:81031,hasSymbol
hgnc.symbol:SLC5A9,ncbigene:200010,hasSymbol
hgnc.symbol:SLC6A6,ncbigene:6533,hasSymbol
hgnc.symbol:SMARCA1,ncbigene:6594,hasSymbol
hgnc.symbol:SLC19A2,ncbigene:10560,hasSymbol
hgnc.symbol:SLC6A18,ncbigene:348932,hasSymbol
hgnc.symbol:SLC6A5,ncbigene:9152,hasSymbol
hgnc.symbol:SPINK13,ncbigene:153218,hasSymbol
hgnc.symbol:GCC1,ncbigene:79571,hasSymbol
hgnc.symbol:IRF2,ncbigene:3660,hasSymbol
hgnc.symbol:CASP4,ncbigene:837,hasSymbol
hgnc.symbol:HELLS,ncbigene:3070,hasSymbol
hgnc.symbol:CRADD,ncbigene:8738,hasSymbol
hgnc.symbol:LTA,ncbigene:4049,hasSymbol
hgnc.symbol:SCAF11,ncbigene:9169,hasSymbol
hgnc.symbol:IRF6,ncbigene:3664,hasSymbol
hgnc.symbol:PRF1,ncbigene:5551,hasSymbol
hgnc.symbol:BNIP3L,ncbigene:665,hasSymbol
hgnc.symbol:NFKBIE,ncbigene:4794,hasSymbol
hgnc.symbol:CCNA2,ncbigene:890,hasSymbol
hgnc.symbol:HBEGF,ncbigene:1839,hasSymbol
hgnc.symbol:TRAF5,ncbigene:7188,hasSymbol
hgnc.symbol:BMF,ncbigene:90427,hasSymbol
hgnc.symbol:BCL3,ncbigene:602,hasSymbol
hgnc.symbol:FGF7,ncbigene:2252,hasSymbol
hgnc.symbol:TNFSF10,ncbigene:8743,hasSymbol
hgnc.symbol:CFLAR,ncbigene:8837,hasSymbol
hgnc.symbol:PDGFRA,ncbigene:5156,hasSymbol
hgnc.symbol:MMP2,ncbigene:4313,hasSymbol
hgnc.symbol:PERP,ncbigene:64065,hasSymbol
hgnc.symbol:STEAP3,ncbigene:55240,hasSymbol
hgnc.symbol:TRIAP1,ncbigene:51499,hasSymbol
hgnc.symbol:NLRC4,ncbigene:58484,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:BCL2L14,ncbigene:79370,hasSymbol
hgnc.symbol:RABGGTA,ncbigene:5875,hasSymbol
hgnc.symbol:AIFM2,ncbigene:84883,hasSymbol
hgnc.symbol:BNIP3L,ncbigene:665,hasSymbol
hgnc.symbol:TP53I3,ncbigene:9540,hasSymbol
hgnc.symbol:NEFM,ncbigene:4741,hasSymbol
hgnc.symbol:ALS2,ncbigene:57679,hasSymbol
hgnc.symbol:NEFL,ncbigene:4747,hasSymbol
hgnc.symbol:GRIA1,ncbigene:2890,hasSymbol
hgnc.symbol:RAB5A,ncbigene:5868,hasSymbol
hgnc.symbol:PRPH,ncbigene:5630,hasSymbol
hgnc.symbol:PPP3CC,ncbigene:5533,hasSymbol
hgnc.symbol:NEFH,ncbigene:4744,hasSymbol
hgnc.symbol:CCS,ncbigene:9973,hasSymbol
hgnc.symbol:DERL1,ncbigene:79139,hasSymbol
hgnc.symbol:CYCS,ncbigene:54205,hasSymbol
hgnc.symbol:AIFM1,ncbigene:9131,hasSymbol
hgnc.symbol:PRF1,ncbigene:5551,hasSymbol
hgnc.symbol:ENDOG,ncbigene:2021,hasSymbol
hgnc.symbol:HTRA2,ncbigene:27429,hasSymbol
hgnc.symbol:CFLAR,ncbigene:8837,hasSymbol
hgnc.symbol:BAK1,ncbigene:578,hasSymbol
hgnc.symbol:CASP6,ncbigene:839,hasSymbol
hgnc.symbol:DIABLO,ncbigene:56616,hasSymbol
hgnc.symbol:FASLG,ncbigene:356,hasSymbol
hgnc.symbol:SOCS2,ncbigene:8835,hasSymbol
hgnc.symbol:PTPN1,ncbigene:5770,hasSymbol
hgnc.symbol:IL1RN,ncbigene:3557,hasSymbol
hgnc.symbol:KPNA4,ncbigene:3840,hasSymbol
hgnc.symbol:SOCS7,ncbigene:30837,hasSymbol
hgnc.symbol:LEPR,ncbigene:3953,hasSymbol
hgnc.symbol:KHDRBS1,ncbigene:10657,hasSymbol
hgnc.symbol:CFL2,ncbigene:1073,hasSymbol
hgnc.symbol:SH2B1,ncbigene:25970,hasSymbol
hgnc.symbol:PDE3B,ncbigene:5140,hasSymbol
hgnc.symbol:BIRC7,ncbigene:79444,hasSymbol
hgnc.symbol:PEA15,ncbigene:8682,hasSymbol
hgnc.symbol:BIRC6,ncbigene:57448,hasSymbol
hgnc.symbol:CAPNS1,ncbigene:826,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:PTRH2,ncbigene:51651,hasSymbol
hgnc.symbol:TNFRSF6B,ncbigene:8771,hasSymbol
hgnc.symbol:NAIP,ncbigene:4671,hasSymbol
hgnc.symbol:ITGA6,ncbigene:3655,hasSymbol
hgnc.symbol:BCL2L12,ncbigene:83596,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:BCL2L2,ncbigene:599,hasSymbol
hgnc.symbol:BCL2A1,ncbigene:597,hasSymbol
hgnc.symbol:BCL2L13,ncbigene:23786,hasSymbol
hgnc.symbol:PTHLH,ncbigene:5744,hasSymbol
hgnc.symbol:BOK,ncbigene:666,hasSymbol
hgnc.symbol:BCL2L15,ncbigene:440603,hasSymbol
hgnc.symbol:BCL2L14,ncbigene:79370,hasSymbol
hgnc.symbol:HUS1B,ncbigene:135458,hasSymbol
hgnc.symbol:ATRIP,ncbigene:84126,hasSymbol
hgnc.symbol:MIR449A,ncbigene:554213,hasSymbol
hgnc.symbol:CDC20B,ncbigene:166979,hasSymbol
hgnc.symbol:GADD45G,ncbigene:10912,hasSymbol
hgnc.symbol:MIR17HG,ncbigene:407975,hasSymbol
hgnc.symbol:MIR449B,ncbigene:693123,hasSymbol
hgnc.symbol:MIR330,ncbigene:442902,hasSymbol
hgnc.symbol:MIR421,ncbigene:693122,hasSymbol
hgnc.symbol:TLK2,ncbigene:11011,hasSymbol
hgnc.symbol:PLK4,ncbigene:10733,hasSymbol
hgnc.symbol:DCK,ncbigene:1633,hasSymbol
hgnc.symbol:ZNF655,ncbigene:79027,hasSymbol
hgnc.symbol:FANCG,ncbigene:2189,hasSymbol
hgnc.symbol:HLTF,ncbigene:6596,hasSymbol
hgnc.symbol:TTK,ncbigene:7272,hasSymbol
hgnc.symbol:SMC2,ncbigene:10592,hasSymbol
hgnc.symbol:ANLN,ncbigene:54443,hasSymbol
hgnc.symbol:RABIF,ncbigene:5877,hasSymbol
hgnc.symbol:KIF4A,ncbigene:24137,hasSymbol
hgnc.symbol:FKBP1B,ncbigene:2281,hasSymbol
hgnc.symbol:TFF1,ncbigene:7031,hasSymbol
hgnc.symbol:IAPP,ncbigene:3375,hasSymbol
hgnc.symbol:CD82,ncbigene:3732,hasSymbol
hgnc.symbol:SERPINB10,ncbigene:5273,hasSymbol
hgnc.symbol:BRF1,ncbigene:2972,hasSymbol
hgnc.symbol:NOXA1,ncbigene:10811,hasSymbol
hgnc.symbol:MST1,ncbigene:4485,hasSymbol
hgnc.symbol:WRN,ncbigene:7486,hasSymbol
hgnc.symbol:FKBP3,ncbigene:2287,hasSymbol
hgnc.symbol:ADSL,ncbigene:158,hasSymbol
hgnc.symbol:PRPS2,ncbigene:5634,hasSymbol
hgnc.symbol:POLG,ncbigene:5428,hasSymbol
hgnc.symbol:PRPS1,ncbigene:5631,hasSymbol
hgnc.symbol:POLB,ncbigene:5423,hasSymbol
hgnc.symbol:SAT1,ncbigene:6303,hasSymbol
hgnc.symbol:IMPDH1,ncbigene:3614,hasSymbol
hgnc.symbol:OAZ1,ncbigene:4946,hasSymbol
hgnc.symbol:NME2,ncbigene:4831,hasSymbol
hgnc.symbol:ADSS,ncbigene:159,hasSymbol
hgnc.symbol:PLK4,ncbigene:10733,hasSymbol
hgnc.symbol:DCK,ncbigene:1633,hasSymbol
hgnc.symbol:ZNF655,ncbigene:79027,hasSymbol
hgnc.symbol:FANCG,ncbigene:2189,hasSymbol
hgnc.symbol:HLTF,ncbigene:6596,hasSymbol
hgnc.symbol:TTK,ncbigene:7272,hasSymbol
hgnc.symbol:SMC2,ncbigene:10592,hasSymbol
hgnc.symbol:ANLN,ncbigene:54443,hasSymbol
hgnc.symbol:RABIF,ncbigene:5877,hasSymbol
hgnc.symbol:KIF4A,ncbigene:24137,hasSymbol
hgnc.symbol:UPB1,ncbigene:51733,hasSymbol
hgnc.symbol:SLC22A7,ncbigene:10864,hasSymbol
hgnc.symbol:SMUG1,ncbigene:23583,hasSymbol
hgnc.symbol:CDA,ncbigene:978,hasSymbol
hgnc.symbol:PPAT,ncbigene:5471,hasSymbol
hgnc.symbol:UCK1,ncbigene:83549,hasSymbol
hgnc.symbol:UPP2,ncbigene:151531,hasSymbol
hgnc.symbol:DPYS,ncbigene:1807,hasSymbol
hgnc.symbol:TK1,ncbigene:7083,hasSymbol
hgnc.symbol:UCK2,ncbigene:7371,hasSymbol
hgnc.symbol:HLA-DOA,ncbigene:3111,hasSymbol
hgnc.symbol:HLA-DRB5,ncbigene:3127,hasSymbol
hgnc.symbol:IL21,ncbigene:59067,hasSymbol
hgnc.symbol:HLA-DRB3,ncbigene:3125,hasSymbol
hgnc.symbol:HLA-DOB,ncbigene:3112,hasSymbol
hgnc.symbol:HLA-DRB4,ncbigene:3126,hasSymbol
hgnc.symbol:GNLY,ncbigene:10578,hasSymbol
hgnc.symbol:HLA-DMB,ncbigene:3109,hasSymbol
hgnc.symbol:HLA-DQA2,ncbigene:3118,hasSymbol
hgnc.symbol:HLA-DPA1,ncbigene:3113,hasSymbol
hgnc.symbol:IFNA6,ncbigene:3443,hasSymbol
hgnc.symbol:LBP,ncbigene:3929,hasSymbol
hgnc.symbol:IFNA21,ncbigene:3452,hasSymbol
hgnc.symbol:IFNA14,ncbigene:3448,hasSymbol
hgnc.symbol:IFNA4,ncbigene:3441,hasSymbol
hgnc.symbol:IFNA13,ncbigene:3447,hasSymbol
hgnc.symbol:IFNA16,ncbigene:3449,hasSymbol
hgnc.symbol:IFNA10,ncbigene:3446,hasSymbol
hgnc.symbol:IFNA17,ncbigene:3451,hasSymbol
hgnc.symbol:IFNA5,ncbigene:3442,hasSymbol
hgnc.symbol:DACT2,ncbigene:168002,hasSymbol
hgnc.symbol:DND1,ncbigene:373863,hasSymbol
hgnc.symbol:HILPDA,ncbigene:29923,hasSymbol
hgnc.symbol:CREG2,ncbigene:200407,hasSymbol
hgnc.symbol:KRT71,ncbigene:112802,hasSymbol
hgnc.symbol:LRRC25,ncbigene:126364,hasSymbol
hgnc.symbol:CST6,ncbigene:1474,hasSymbol
hgnc.symbol:CLEC16A,ncbigene:23274,hasSymbol
hgnc.symbol:MED9,ncbigene:55090,hasSymbol
hgnc.symbol:LCE1D,ncbigene:353134,hasSymbol
hgnc.symbol:FCN2,ncbigene:2220,hasSymbol
hgnc.symbol:FCGR3A,ncbigene:2214,hasSymbol
hgnc.symbol:ICAM2,ncbigene:3384,hasSymbol
hgnc.symbol:APCS,ncbigene:325,hasSymbol
hgnc.symbol:VSIG4,ncbigene:11326,hasSymbol
hgnc.symbol:FKBP2,ncbigene:2286,hasSymbol
hgnc.symbol:C4BPA,ncbigene:722,hasSymbol
hgnc.symbol:FCN1,ncbigene:2219,hasSymbol
hgnc.symbol:SELL,ncbigene:6402,hasSymbol
hgnc.symbol:ELANE,ncbigene:1991,hasSymbol
hgnc.symbol:SARM1,ncbigene:23098,hasSymbol
hgnc.symbol:PELI3,ncbigene:246330,hasSymbol
hgnc.symbol:MIR105-1,ncbigene:406897,hasSymbol
hgnc.symbol:USP7,ncbigene:7874,hasSymbol
hgnc.symbol:ZMYND11,ncbigene:10771,hasSymbol
hgnc.symbol:RBCK1,ncbigene:10616,hasSymbol
hgnc.symbol:RNF31,ncbigene:55072,hasSymbol
hgnc.symbol:CUEDC2,ncbigene:79004,hasSymbol
hgnc.symbol:MIR98,ncbigene:407054,hasSymbol
hgnc.symbol:CTNNAL1,ncbigene:8727,hasSymbol
hgnc.symbol:CHUK,ncbigene:1147,hasSymbol
hgnc.symbol:CD40,ncbigene:958,hasSymbol
hgnc.symbol:ERBIN,ncbigene:55914,hasSymbol
hgnc.symbol:AREG,ncbigene:374,hasSymbol
hgnc.symbol:IKBKG,ncbigene:8517,hasSymbol
hgnc.symbol:MAP3K7,ncbigene:6885,hasSymbol
hgnc.symbol:EPHB2,ncbigene:2048,hasSymbol
hgnc.symbol:MAPK8,ncbigene:5599,hasSymbol
hgnc.symbol:RELA,ncbigene:5970,hasSymbol
hgnc.symbol:IKBKB,ncbigene:3551,hasSymbol
hgnc.symbol:CD28,ncbigene:940,hasSymbol
hgnc.symbol:CD40LG,ncbigene:959,hasSymbol
hgnc.symbol:IL4R,ncbigene:3566,hasSymbol
hgnc.symbol:THBS3,ncbigene:7059,hasSymbol
hgnc.symbol:IL5RA,ncbigene:3568,hasSymbol
hgnc.symbol:IL2RB,ncbigene:3560,hasSymbol
hgnc.symbol:CD80,ncbigene:941,hasSymbol
hgnc.symbol:IGHA2,ncbigene:3494,hasSymbol
hgnc.symbol:IGHA1,ncbigene:3493,hasSymbol
hgnc.symbol:VTN,ncbigene:7448,hasSymbol
hgnc.symbol:RAD51,ncbigene:5888,hasSymbol
hgnc.symbol:CDC25A,ncbigene:993,hasSymbol
hgnc.symbol:PIDD1,ncbigene:55367,hasSymbol
hgnc.symbol:RAD9A,ncbigene:5883,hasSymbol
hgnc.symbol:CDC25C,ncbigene:995,hasSymbol
hgnc.symbol:ABL1,ncbigene:25,hasSymbol
hgnc.symbol:TP53BP1,ncbigene:7158,hasSymbol
hgnc.symbol:CCNB1,ncbigene:891,hasSymbol
hgnc.symbol:CCNE1,ncbigene:898,hasSymbol
hgnc.symbol:TP73,ncbigene:7161,hasSymbol
hgnc.symbol:MIR374B,ncbigene:100126317,hasSymbol
hgnc.symbol:MIR27A,ncbigene:407018,hasSymbol
hgnc.symbol:MIR497,ncbigene:574456,hasSymbol
hgnc.symbol:MIR100,ncbigene:406892,hasSymbol
hgnc.symbol:MIR542,ncbigene:664617,hasSymbol
hgnc.symbol:MIR93,ncbigene:407050,hasSymbol
hgnc.symbol:MIR92A1,ncbigene:407048,hasSymbol
hgnc.symbol:MIR424,ncbigene:494336,hasSymbol
hgnc.symbol:MIR450B,ncbigene:100126302,hasSymbol
hgnc.symbol:MIR371A,ncbigene:442916,hasSymbol
hgnc.symbol:GZMB,ncbigene:3002,hasSymbol
hgnc.symbol:ETV6,ncbigene:2120,hasSymbol
hgnc.symbol:DNMT3B,ncbigene:1789,hasSymbol
hgnc.symbol:FLT3,ncbigene:2322,hasSymbol
hgnc.symbol:DNMT1,ncbigene:1786,hasSymbol
hgnc.symbol:SMARCA4,ncbigene:6597,hasSymbol
hgnc.symbol:TERF2,ncbigene:7014,hasSymbol
hgnc.symbol:GABPA,ncbigene:2551,hasSymbol
hgnc.symbol:ZFX,ncbigene:7543,hasSymbol
hgnc.symbol:GABPB1,ncbigene:2553,hasSymbol
hgnc.symbol:MEN1,ncbigene:4221,hasSymbol
hgnc.symbol:ESPL1,ncbigene:9700,hasSymbol
hgnc.symbol:MCM9,ncbigene:254394,hasSymbol
hgnc.symbol:MPEG1,ncbigene:219972,hasSymbol
hgnc.symbol:BUB3,ncbigene:9184,hasSymbol
hgnc.symbol:MAD1L1,ncbigene:8379,hasSymbol
hgnc.symbol:UBE2F,ncbigene:140739,hasSymbol
hgnc.symbol:MAD2L2,ncbigene:10459,hasSymbol
hgnc.symbol:CDC20,ncbigene:991,hasSymbol
hgnc.symbol:CDC14B,ncbigene:8555,hasSymbol
hgnc.symbol:POLD4,ncbigene:57804,hasSymbol
hgnc.symbol:POLD1,ncbigene:5424,hasSymbol
hgnc.symbol:POLD3,ncbigene:10714,hasSymbol
hgnc.symbol:POLD2,ncbigene:5425,hasSymbol
hgnc.symbol:NBN,ncbigene:4683,hasSymbol
hgnc.symbol:RAD54B,ncbigene:25788,hasSymbol
hgnc.symbol:RAD52,ncbigene:5893,hasSymbol
hgnc.symbol:BRCA2,ncbigene:675,hasSymbol
hgnc.symbol:RAD50,ncbigene:10111,hasSymbol
hgnc.symbol:MRE11,ncbigene:4361,hasSymbol
hgnc.symbol:ERRFI1,ncbigene:54206,hasSymbol
hgnc.symbol:PIK3C2B,ncbigene:5287,hasSymbol
hgnc.symbol:CDKN2C,ncbigene:1031,hasSymbol
hgnc.symbol:FOXO4,ncbigene:4303,hasSymbol
hgnc.symbol:MDM4,ncbigene:4194,hasSymbol
hgnc.symbol:SPRY2,ncbigene:10253,hasSymbol
hgnc.symbol:PIK3C2G,ncbigene:5288,hasSymbol
hgnc.symbol:MSH6,ncbigene:2956,hasSymbol
hgnc.symbol:ERBB3,ncbigene:2065,hasSymbol
hgnc.symbol:BRCA2,ncbigene:675,hasSymbol
hgnc.symbol:FANCC,ncbigene:2176,hasSymbol
hgnc.symbol:CCNK,ncbigene:8812,hasSymbol
hgnc.symbol:FANCI,ncbigene:55215,hasSymbol
hgnc.symbol:DDB2,ncbigene:1643,hasSymbol
hgnc.symbol:MSH2,ncbigene:4436,hasSymbol
hgnc.symbol:MLH1,ncbigene:4292,hasSymbol
hgnc.symbol:RAD51D,ncbigene:5892,hasSymbol
hgnc.symbol:FANCD2,ncbigene:2177,hasSymbol
hgnc.symbol:MDC1,ncbigene:9656,hasSymbol
hgnc.symbol:PMS2,ncbigene:5395,hasSymbol
hgnc.symbol:MNAT1,ncbigene:4331,hasSymbol
hgnc.symbol:E2F6,ncbigene:1876,hasSymbol
hgnc.symbol:CDKN2D,ncbigene:1032,hasSymbol
hgnc.symbol:CREB3L3,ncbigene:84699,hasSymbol
hgnc.symbol:CCNG2,ncbigene:901,hasSymbol
hgnc.symbol:TFDP2,ncbigene:7029,hasSymbol
hgnc.symbol:CREB3L1,ncbigene:90993,hasSymbol
hgnc.symbol:CREB3L4,ncbigene:148327,hasSymbol
hgnc.symbol:PRIM2,ncbigene:5558,hasSymbol
hgnc.symbol:CDC45,ncbigene:8318,hasSymbol
hgnc.symbol:RNF8,ncbigene:9025,hasSymbol
hgnc.symbol:CEP63,ncbigene:80254,hasSymbol
hgnc.symbol:RNF40,ncbigene:9810,hasSymbol
hgnc.symbol:RNF20,ncbigene:56254,hasSymbol
hgnc.symbol:RBBP8,ncbigene:5932,hasSymbol
hgnc.symbol:RIF1,ncbigene:55183,hasSymbol
hgnc.symbol:ATMIN,ncbigene:23300,hasSymbol
hgnc.symbol:RNF168,ncbigene:165918,hasSymbol
hgnc.symbol:PPM1D,ncbigene:8493,hasSymbol
