,Output_gene,Input_gene,Func_sim_score,Func_assoc_terms,Pheno_sim_score,Pheno_assoc_terms,Gene_Gene_hit
54,SCN1B,NHLRC1,,,0.20930232558139536,"['Absence seizure', 'Abnormality of vision', 'Abnormal eye physiology', 'Focal-onset seizure', 'Cutaneous photosensitivity', 'Generalized-onset seizure', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'Generalized tonic-clonic seizures with focal onset', 'Visual impairment', 'Abnormality of the skin', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Generalized myoclonic seizures', 'Abnormality of central motor function', 'Generalized abnormality of skin', 'Mental deterioration', 'Abnormality of higher mental function', 'Abnormality of the integument', 'Involuntary movements', 'Cognitive impairment', 'Behavioral abnormality', 'Abnormality of nervous system physiology', 'Seizures', 'All', 'Abnormality of skin morphology']",
234,UBB,NHLRC1,,,,,1.0
255,UBB,EPM2A,,,,,1.0
93,TOPORS,NHLRC1,0.33852140077821014,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'proteasomal protein catabolic process', 'cellular protein modification process', 'regulation of macromolecule metabolic process', 'positive regulation of protein modification by small protein conjugation or removal', 'primary metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'modification-dependent protein catabolic process', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'ubiquitin-protein transferase activity', 'protein ubiquitination', 'macromolecule localization', 'modification-dependent macromolecule catabolic process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'ubiquitin-dependent protein catabolic process', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'regulation of protein modification process', 'cellular metabolic process', 'organonitrogen compound catabolic process', 'protein localization', 'cellular process', 'binding', 'proteolysis', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cellular biosynthetic process', 'macromolecule biosynthetic process', 'ion binding', 'metal ion binding', 'localization', 'protein binding', 'regulation of nitrogen compound metabolic process', 'organic substance metabolic process', 'positive regulation of biological process', 'cellular macromolecule biosynthetic process', 'positive regulation of protein ubiquitination', 'cellular protein localization', 'cellular protein catabolic process', 'protein catabolic process', 'regulation of cellular process', 'biosynthetic process', 'protein metabolic process', 'macromolecule modification', 'catalytic activity', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'catabolic process', 'regulation of gene expression', 'regulation of transferase activity', 'gene expression', 'protein modification process', 'protein polyubiquitination', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'regulation of molecular function', 'response to stress', 'organic substance catabolic process', 'nitrogen compound metabolic process', 'cellular macromolecule localization', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'regulation of primary metabolic process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'cellular response to stimulus', 'metabolic process', 'positive regulation of metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein ubiquitination', 'regulation of metabolic process', 'cation binding', 'regulation of biological process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'cellular response to stress', 'cellular localization', 'organonitrogen compound metabolic process', 'catalytic activity, acting on a protein', 'proteasome-mediated ubiquitin-dependent protein catabolic process']",,,
266,TOPORS,EPM2A,,,,,1.0
218,UBA52,NHLRC1,,,,,1.0
250,UBA52,EPM2A,,,,,1.0
10,CLN5,EPM2A,,,0.22115384615384615,"['Abnormality of vision', 'Abnormal eye physiology', 'Abnormality of the nervous system', 'Hepatic failure', 'Myoclonus', 'Abnormality of metabolism/homeostasis', 'Visual impairment', 'Abnormality of hepatobiliary system physiology', 'Visual loss', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Abnormality of central motor function', 'Mental deterioration', 'Abnormality of higher mental function', 'Involuntary movements', 'Cognitive impairment', 'Abnormality of digestive system physiology', 'Abnormality of the digestive system', 'Abnormality of nervous system physiology', 'Decreased liver function', 'Seizures', 'All']",
11,CLN5,NHLRC1,,,0.22115384615384615,"['Abnormality of vision', 'Abnormal eye physiology', 'Abnormality of the nervous system', 'Hepatic failure', 'Myoclonus', 'Abnormality of metabolism/homeostasis', 'Visual impairment', 'Abnormality of hepatobiliary system physiology', 'Visual loss', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Abnormality of central motor function', 'Mental deterioration', 'Abnormality of higher mental function', 'Involuntary movements', 'Cognitive impairment', 'Abnormality of digestive system physiology', 'Abnormality of the digestive system', 'Abnormality of nervous system physiology', 'Decreased liver function', 'Seizures', 'All']",
12,CLN6,NHLRC1,,,0.2727272727272727,"['Abnormality of vision', 'Abnormal eye physiology', 'Abnormality of the nervous system', 'Hepatic failure', 'Myoclonus', 'Abnormality of metabolism/homeostasis', 'Visual impairment', 'Abnormality of hepatobiliary system physiology', 'Visual loss', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Abnormality of central motor function', 'Mental deterioration', 'Abnormality of higher mental function', 'Involuntary movements', 'Dementia', 'Hallucinations', 'Cognitive impairment', 'Behavioral abnormality', 'Visual hallucinations', 'Abnormality of digestive system physiology', 'Abnormality of the digestive system', 'Abnormality of nervous system physiology', 'Decreased liver function', 'Seizures', 'All']",
13,CLN6,EPM2A,,,0.2727272727272727,"['Abnormality of vision', 'Abnormal eye physiology', 'Abnormality of the nervous system', 'Hepatic failure', 'Myoclonus', 'Abnormality of metabolism/homeostasis', 'Visual impairment', 'Abnormality of hepatobiliary system physiology', 'Visual loss', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Abnormality of central motor function', 'Mental deterioration', 'Abnormality of higher mental function', 'Involuntary movements', 'Dementia', 'Hallucinations', 'Cognitive impairment', 'Behavioral abnormality', 'Visual hallucinations', 'Abnormality of digestive system physiology', 'Abnormality of the digestive system', 'Abnormality of nervous system physiology', 'Decreased liver function', 'Seizures', 'All']",
227,UBE2N,NHLRC1,,,,,1.0
269,UBE2N,EPM2A,,,,,1.0
14,CLN8,EPM2A,,,0.27722772277227725,"['Abnormality of vision', 'Abnormal eye physiology', 'Focal-onset seizure', 'Generalized-onset seizure', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'Hepatic failure', 'Psychosis', 'Myoclonus', 'Abnormality of metabolism/homeostasis', 'Visual impairment', 'Abnormality of hepatobiliary system physiology', 'Visual loss', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Abnormality of central motor function', 'Mental deterioration', 'Abnormality of higher mental function', 'Involuntary movements', 'Cognitive impairment', 'Behavioral abnormality', 'Abnormality of digestive system physiology', 'Abnormality of the digestive system', 'Abnormality of nervous system physiology', 'Decreased liver function', 'Seizures', 'All']",
15,CLN8,NHLRC1,,,0.27722772277227725,"['Abnormality of vision', 'Abnormal eye physiology', 'Focal-onset seizure', 'Generalized-onset seizure', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'Hepatic failure', 'Psychosis', 'Myoclonus', 'Abnormality of metabolism/homeostasis', 'Visual impairment', 'Abnormality of hepatobiliary system physiology', 'Visual loss', 'Abnormality of movement', 'Phenotypic abnormality', 'Abnormality of the eye', 'Abnormality of central motor function', 'Mental deterioration', 'Abnormality of higher mental function', 'Involuntary movements', 'Cognitive impairment', 'Behavioral abnormality', 'Abnormality of digestive system physiology', 'Abnormality of the digestive system', 'Abnormality of nervous system physiology', 'Decreased liver function', 'Seizures', 'All']",
233,UBC,NHLRC1,,,,,1.0
242,UBC,EPM2A,,,,,1.0
21,CNTN2,EPM2A,,,0.26785714285714285,"['Abnormality of movement', 'Abnormality of vision', 'Abnormal eye physiology', 'Abnormality of the eye', 'Focal-onset seizure', 'Focal sensory seizure', 'Generalized-onset seizure', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'All', 'Involuntary movements', 'Abnormality of nervous system physiology', 'Myoclonus', 'Seizures', 'Phenotypic abnormality']",
20,CNTN2,NHLRC1,,,0.26785714285714285,"['Abnormality of movement', 'Abnormality of vision', 'Abnormal eye physiology', 'Abnormality of the eye', 'Focal-onset seizure', 'Focal sensory seizure', 'Generalized-onset seizure', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'All', 'Involuntary movements', 'Abnormality of nervous system physiology', 'Myoclonus', 'Seizures', 'Phenotypic abnormality']",
50,ALDH5A1,NHLRC1,,,0.21794871794871795,"['Absence seizure', 'Generalized myoclonic seizures', 'Abnormal eye physiology', 'Abnormality of central motor function', 'Abnormality of metabolism/homeostasis', 'Hallucinations', 'Behavioral abnormality', 'Generalized-onset seizure', 'Seizures', 'Phenotypic abnormality', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'All', 'Abnormality of nervous system physiology', 'Psychosis', 'Abnormality of movement', 'Abnormality of the eye']",
51,ALDH5A1,EPM2A,,,0.21794871794871795,"['Absence seizure', 'Generalized myoclonic seizures', 'Abnormal eye physiology', 'Abnormality of central motor function', 'Abnormality of metabolism/homeostasis', 'Hallucinations', 'Behavioral abnormality', 'Generalized-onset seizure', 'Seizures', 'Phenotypic abnormality', 'Generalized tonic-clonic seizures', 'Abnormality of the nervous system', 'All', 'Abnormality of nervous system physiology', 'Psychosis', 'Abnormality of movement', 'Abnormality of the eye']",
80,PELI2,NHLRC1,0.3069306930693069,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'positive regulation of biological process', 'cellular response to stimulus', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'cellular macromolecule biosynthetic process', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'regulation of gene expression', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'gene expression', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stimulus', 'ubiquitin-protein transferase activity', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'cellular biosynthetic process', 'protein ubiquitination', 'regulation of biological process', 'macromolecule biosynthetic process', 'cellular protein metabolic process', 'positive regulation of protein metabolic process', 'protein modification by small protein conjugation', 'phosphorylation', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
247,PSMC3,EPM2A,,,,,1.0
268,PRKAB2,EPM2A,,,,,1.0
100,UBE2K,NHLRC1,0.3008130081300813,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'ubiquitin-like protein transferase activity', 'protein modification by small protein conjugation or removal', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'cellular response to stimulus', 'metabolic process', 'nitrogen compound metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'regulation of phosphorus metabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'transferase activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'protein polyubiquitination', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'ubiquitin-protein transferase activity', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'response to endoplasmic reticulum stress', 'protein ubiquitination', 'modification-dependent macromolecule catabolic process', 'regulation of biological process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'response to stress', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'phosphorylation', 'ion binding', 'cellular response to stress', 'ubiquitin-dependent protein catabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
