drug_concept_id,personCnt,concept_name
742304,102,topiramate 100 MG Oral Tablet
40168126,102,Psyllium 14.2 MG/ML Oral Suspension [Metamucil]
40169247,102,14 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
40175174,102,Levothyroxine Sodium 0.025 MG Oral Tablet
19004695,101,Risperidone 3 MG Oral Tablet [Risperdal]
40221859,101,12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet
40166824,101,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet
755700,101,Fluoxetine 20 MG Oral Tablet
766850,101,quetiapine 400 MG Oral Tablet
1713694,100,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
19018811,100,Atenolol 25 MG Oral Tablet
19067796,100,Acetaminophen 300 MG / Codeine 30 MG Oral Tablet [Tylenol with Codeine #3]
40228087,100,Triamcinolone Acetonide 1 MG/ML Topical Cream
715295,99,duloxetine 20 MG Delayed Release Oral Capsule [Cymbalta]
19079153,99,olanzapine 15 MG Oral Tablet
19128377,99,olanzapine 10 MG Disintegrating Oral Tablet [Zyprexa]
19078530,99,"insulin human, isophane 100 UNT/ML Injectable Suspension [Humulin N]"
40221856,99,12 HR Bupropion Hydrochloride 100 MG Extended Release Oral Tablet
19122121,98,Insulin
19127677,98,Mineral Oil 0.15 MG/MG / Petrolatum 0.83 MG/MG Ophthalmic Ointment
1838302,98,NULL
19026476,97,Ketoconazole 20 MG/ML Topical Cream
19019696,97,Ranitidine 150 MG Oral Capsule
40169243,97,14 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
19023193,97,"sennosides, USP 15 MG Oral Tablet"
40224805,97,1 ML medroxyprogesterone acetate 150 MG/ML Injection
40231916,97,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet
19074181,96,Betamethasone 0.5 MG/ML / Clotrimazole 10 MG/ML Topical Cream
19133040,96,Psyllium 14.2 MG/ML Oral Suspension
19126059,95,carbamide peroxide 65 MG/ML Otic Solution
941478,95,terconazole 8 MG/ML Vaginal Cream
751249,94,Lithium Carbonate 300 MG Extended Release Oral Tablet
1742254,94,Levofloxacin 250 MG Oral Tablet
1308250,94,Lisinopril 2.5 MG Oral Tablet
1771215,94,Cefazolin 330 MG/ML Injectable Solution
1344176,94,"Albumin Human, USP 50 MG/ML Injectable Solution"
19077929,94,Haloperidol 1 MG Oral Tablet
42902745,94,Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
1539463,94,Simvastatin 10 MG Oral Tablet
40167431,93,buspirone hydrochloride 10 MG Oral Tablet
1755040,93,Fluconazole 2 MG/ML Injectable Solution
40231811,93,12 HR Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet [Oxycontin]
1560553,93,Glucose 100 MG/ML Injectable Solution
40160992,93,0.8 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]
19036004,92,Calcium Carbonate 1250 MG Oral Tablet
40185280,92,Losartan Potassium 25 MG Oral Tablet
785815,91,olanzapine 20 MG Oral Tablet
1125393,91,Acetaminophen 650 MG Oral Tablet
19133853,91,Ketorolac Tromethamine 10 MG Oral Tablet
40175249,91,Nalbuphine Hydrochloride 10 MG/ML Injectable Solution
19073188,91,Amoxicillin 500 MG Oral Tablet
722069,91,Paroxetine 30 MG Oral Tablet
40233964,91,Triamcinolone Acetonide 0.001 MG/MG Topical Ointment
40165710,91,Esomeprazole 2.67 MG/ML Oral Suspension [Nexium]
40169216,90,120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler
40168991,90,pantoprazole 40 MG Injection [Protonix]
40166362,90,Methadone Hydrochloride 5 MG Oral Tablet
40175218,90,Levothyroxine Sodium 0.05 MG Oral Tablet [Synthroid]
40161340,90,Norepinephrine 0.016 MG/ML Injectable Solution
43012433,89,21 DAY Ethinyl Estradiol 0.000625 MG/HR / Etonogestrel 0.005 MG/HR Vaginal Ring [NuvaRing]
40163493,89,Zolpidem tartrate 10 MG Oral Tablet [Ambien]
19002487,89,Mupirocin 0.02 MG/MG Topical Ointment [Bactroban]
40163554,89,Warfarin Sodium 5 MG Oral Tablet
902807,89,Tobramycin 40 MG/ML Injectable Solution
736021,89,Risperidone 0.5 MG Oral Tablet
1799141,89,Oseltamivir 75 MG Oral Capsule
722070,89,Paroxetine 40 MG Oral Tablet
1518292,88,Dexamethasone 4 MG Oral Tablet
40166144,88,0.5 ML influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML Prefilled Syringe
751250,88,Lithium Carbonate 450 MG Extended Release Oral Tablet
922802,88,Nystatin 100000 UNT/ML Topical Cream
42874113,88,alpha-Tocopherol Acetate 30 UNT / Ascorbic Acid 120 MG / Calcium Carbonate 200 MG / Cholecalciferol 400 UNT / Cupric oxide 2 MG / Docusate Sodium 50 MG / Folic Acid 1 MG / Iron Carbonyl 90 MG / Magnesium Oxide 30 MG / Niacinamide 20 MG / Pyridoxine Hydroc
19122479,88,aripiprazole 2 MG Oral Tablet
19011786,87,Metronidazole 0.0075 MG/MG Vaginal Gel
40163891,87,2 ML Ketorolac Tromethamine 30 MG/ML Prefilled Syringe
40171778,86,Ritonavir 100 MG Oral Tablet
40163209,86,Phenytoin sodium 100 MG Extended Release Oral Capsule [Dilantin]
1707772,86,Vancomycin 50 MG/ML Injectable Solution
40224108,86,1 ML medroxyprogesterone acetate 150 MG/ML Prefilled Syringe
40240035,86,olopatadine 1 MG/ML Ophthalmic Solution
19072159,86,Acetaminophen 32 MG/ML Oral Suspension
1344243,85,0.3 ML Epinephrine 1 MG/ML Auto-Injector
757755,85,aripiprazole 1 MG/ML Oral Solution
40226969,85,Lidocaine Hydrochloride 0.02 MG/MG Topical Gel
19080068,85,Isoetharine 2 MG/ML Inhalant Solution
1710316,85,emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet [Truvada]
742268,85,topiramate 50 MG Oral Tablet
19135253,85,Calcium Citrate 1500 MG / Cholecalciferol 250 UNT Oral Tablet
40163312,85,Propranolol Hydrochloride 10 MG Oral Tablet
1506576,84,Methylprednisolone 125 MG/ML Injectable Solution [A-MethaPred]
766928,84,24 HR quetiapine 300 MG Extended Release Oral Tablet [Seroquel]
1350552,84,Prazosin 2 MG Oral Capsule
40169231,84,120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]
40173098,84,Hydromorphone Hydrochloride 2 MG Oral Tablet
19028828,83,"diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension"
40164946,83,Metformin hydrochloride 850 MG Oral Tablet
40173612,83,Alendronic acid 70 MG Oral Tablet
40223953,83,Miconazole Nitrate 20 MG/ML Vaginal Cream
19112586,82,Mirtazapine 7.5 MG Oral Tablet
1549801,82,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet
705108,82,lamotrigine 100 MG Oral Tablet
19035072,82,Nitroglycerin 0.02 MG/MG Topical Ointment [Nitro-Bid]
40222779,82,Meclizine Hydrochloride 12.5 MG Oral Tablet
40163535,81,Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]
40236824,81,Phenazopyridine hydrochloride 100 MG Oral Tablet
42709116,80,"potassium phosphate 155 MG / Sodium Phosphate, Dibasic 852 MG / Sodium Phosphate, Monobasic 130 MG Oral Tablet [K-Phos Neutral]"
40227049,80,Lidocaine Hydrochloride 20 MG/ML Injectable Solution
40169924,79,Morphine Sulfate 15 MG Extended Release Oral Tablet
40236839,79,Phenazopyridine hydrochloride 200 MG Oral Tablet
19132737,78,Simethicone 66.7 MG/ML Oral Suspension [Genasyme]
19074934,78,cefpodoxime 200 MG Oral Tablet
40237528,78,24 HR Divalproex Sodium 250 MG Extended Release Oral Tablet [Depakote]
1346827,78,carvedilol 6.25 MG Oral Tablet [Coreg]
1140650,78,Sumatriptan 50 MG Oral Tablet
19005965,77,Ondansetron 4 MG Disintegrating Oral Tablet
40162672,77,Amitriptyline Hydrochloride 10 MG Oral Tablet
40232707,77,Oxycodone Hydrochloride 10 MG Oral Tablet
718669,77,Nicotine 4 MG Chewing Gum
1115129,77,Naproxen sodium 550 MG Oral Tablet
19072269,77,Acetylcysteine 100 MG/ML Inhalant Solution
723020,77,Diazepam 10 MG Oral Tablet
1314008,77,Atenolol 50 MG Oral Tablet
752209,76,2 ML Prochlorperazine 5 MG/ML Injection
757759,76,aripiprazole 2 MG Oral Tablet [Abilify]
906933,76,Metoclopramide 5 MG Oral Tablet
1383844,76,24 HR Isosorbide Mononitrate 30 MG Extended Release Oral Tablet [Imdur]
19021150,76,Ascorbic Acid 250 MG Oral Tablet
922804,76,Nystatin 100 UNT/MG Topical Powder [Nyamyc]
40173804,76,Chlordiazepoxide Hydrochloride 10 MG Oral Capsule
920340,75,"NITROFURANTOIN, MACROCRYSTALS 25 MG / Nitrofurantoin, Monohydrate 75 MG Oral Capsule [Macrobid]"
19040761,75,Sumatriptan 50 MG Oral Tablet [Imitrex]
40169706,75,Labetalol hydrochloride 5 MG/ML Injectable Solution
19075954,75,Vitamin B 12 1 MG/ML Injectable Solution
1346991,75,carvedilol 3.125 MG Oral Tablet [Coreg]
752095,74,Prochlorperazine 10 MG Oral Tablet
40174880,74,Levothyroxine Sodium 0.075 MG Oral Tablet
40160990,74,0.6 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]
19004895,74,Fluoxetine 20 MG Oral Capsule [Prozac]
40163525,74,Warfarin Sodium 2 MG Oral Tablet [Coumadin]
40175400,73,Pravastatin Sodium 40 MG Oral Tablet
19102681,73,Polysaccharide iron complex 150 MG Oral Capsule [Ferrex-150]
19019331,73,24 HR Nifedipine 30 MG Extended Release Oral Tablet
40173824,73,Chlordiazepoxide Hydrochloride 5 MG Oral Capsule
19019111,72,Lithium Carbonate 300 MG Oral Tablet
40174776,72,Hydralazine Hydrochloride 20 MG/ML Injectable Solution
1717503,72,Ampicillin 250 MG/ML Injectable Solution
19123171,72,pregabalin 50 MG Oral Capsule [Lyrica]
19079985,72,Fluoxetine 10 MG Oral Tablet
743752,72,venlafaxine 75 MG Oral Tablet
40164848,72,Ketorolac Tromethamine 15 MG/ML Injectable Solution [Toradol]
19077571,72,gabapentin 800 MG Oral Tablet
40162729,72,Amitriptyline Hydrochloride 50 MG Oral Tablet
19076953,72,Erythromycin 0.005 MG/MG Ophthalmic Ointment
19006967,72,Hydrocortisone 100 MG Injection [Solu-Cortef]
19057128,72,Oxytocin 10 UNT/ML Injectable Solution
40232700,72,Oxycodone Hydrochloride 1 MG/ML Oral Solution
19029025,71,celecoxib 200 MG Oral Capsule
19019630,71,Vitamin K 1 5 MG Oral Tablet
1589509,71,Levonorgestrel 0.75 MG Oral Tablet
19096776,71,aripiprazole 15 MG Oral Tablet
40223609,71,Vancomycin 6 MG/ML Injectable Solution
40169683,71,Labetalol hydrochloride 100 MG Oral Tablet
1396301,71,Ascorbic Acid 500 MG / ferrous sulfate 525 MG / Folic Acid 0.8 MG Extended Release Oral Tablet
40162381,70,Econazole Nitrate 10 MG/ML Topical Cream
19127938,70,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Or
1154062,70,72 HR Fentanyl 0.025 MG/HR Transdermal Patch
40238221,70,Docusate Sodium 100 MG Oral Tablet
997997,70,50 ML Clindamycin 12 MG/ML Injection [Cleocin]
42902748,70,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
40163924,69,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet
1344175,69,"Albumin Human, USP 250 MG/ML Injectable Solution"
40166330,69,Methadone Hydrochloride 2 MG/ML Oral Solution
40227595,69,Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet
42902666,68,Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
40163496,68,Zolpidem tartrate 12.5 MG Extended Release Oral Tablet
19114557,68,alteplase 1 MG/ML Injectable Solution [Cathflo Activase]
19077638,68,Glipizide 5 MG Oral Tablet
40169977,68,Morphine Sulfate 25 MG/ML Injectable Solution
40169883,68,Morphine Sulfate 1 MG/ML Injectable Solution
40175394,68,Pravastatin Sodium 20 MG Oral Tablet
40163567,68,Warfarin Sodium 7.5 MG Oral Tablet [Coumadin]
19133905,67,Penicillin V Potassium 500 MG Oral Tablet
19121184,67,Calcium Carbonate 648 MG Oral Tablet
40160971,67,0.3 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]
40226837,67,Epinephrine 0.01 MG/ML / Lidocaine Hydrochloride 10 MG/ML Injectable Solution
40173137,67,1 ML Hydromorphone Hydrochloride 4 MG/ML Injection
721760,67,Nortriptyline 25 MG Oral Capsule
19009601,66,Folic Acid 0.4 MG Oral Capsule
1395073,66,Chlorthalidone 25 MG Oral Tablet
997996,66,50 ML Clindamycin 18 MG/ML Injection [Cleocin]
715962,66,Escitalopram 5 MG Oral Tablet
766927,66,24 HR quetiapine 300 MG Extended Release Oral Tablet
736054,66,Risperidone 3 MG Oral Tablet
40227543,66,Diphenhydramine Hydrochloride 50 MG Oral Capsule
734356,66,pregabalin 100 MG Oral Capsule
19121580,66,tiotropium 0.018 MG Inhalant Powder [Spiriva]
40165762,66,Enalapril Maleate 10 MG Oral Tablet
1118088,66,celecoxib 200 MG Oral Capsule [Celebrex]
19077682,66,Glyburide 5 MG Oral Tablet
956877,65,Furosemide 80 MG Oral Tablet
19022750,65,carvedilol 12.5 MG Oral Tablet
19076592,65,Diphenhydramine 25 MG Oral Capsule
19022457,65,topiramate 200 MG Oral Tablet
781130,65,Alprazolam 0.25 MG Disintegrating Oral Tablet
939534,65,Sodium Bicarbonate 1 MEQ/ML Injectable Solution
1113102,64,Ipratropium Bromide 0.2 MG/ML Inhalant Solution [Atrovent]
40169988,64,Morphine Sulfate 30 MG Extended Release Oral Tablet
766926,64,24 HR quetiapine 200 MG Extended Release Oral Tablet [Seroquel]
1742258,64,Levofloxacin 500 MG Oral Tablet [Levaquin]
1154343,64,Albuterol
43011889,64,"3 ML heparin sodium, porcine 10 UNT/ML Prefilled Syringe"
19075032,64,Cephalexin 250 MG Oral Capsule
1154380,64,Albuterol 1 MG/ML Inhalant Solution
40231639,64,"sennosides, USP 1.76 MG/ML Oral Solution [Senokot]"
19075002,63,Cefuroxime 500 MG Oral Tablet
40166274,63,Insulin Lispro 100 UNT/ML Injectable Solution [Humalog]
19078314,63,Hydrocortisone 25 MG/ML Rectal Cream
1760097,63,Amoxicillin 875 MG / clavulanate potassium 125 MG Oral Tablet [Augmentin 875-mg]
781063,63,Alprazolam 2 MG Oral Tablet
953113,63,Famotidine 40 MG Oral Tablet
19101553,63,Levetiracetam 1000 MG Oral Tablet
19006685,63,Azithromycin 250 MG Oral Capsule [Zithromax]
42708661,63,Docusate Sodium 50 MG Oral Capsule [Colace]
19074672,63,Captopril 12.5 MG Oral Tablet
736134,62,Risperidone 3 MG Disintegrating Oral Tablet
40228967,62,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robitussin DM]
19102510,62,Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML Otic Suspension
1709202,62,meropenem 50 MG/ML Injectable Solution
40174947,62,Levothyroxine Sodium 0.1 MG Oral Tablet [Synthroid]
1113041,62,200 ACTUAT Ipratropium Bromide 0.017 MG/ACTUAT Metered Dose Inhaler
40167435,62,buspirone hydrochloride 15 MG Oral Tablet
1328689,62,Diltiazem Hydrochloride 30 MG Oral Tablet
766930,62,24 HR quetiapine 400 MG Extended Release Oral Tablet [Seroquel]
1734168,62,Azithromycin 33.3 MG/ML Extended Release Suspension
751362,62,Lithium Carbonate 150 MG Oral Capsule
1103320,62,Tramadol 50 MG Oral Tablet
725179,61,Mirtazapine 45 MG Oral Tablet
40166448,61,Oxybutynin chloride 5 MG Oral Tablet
19132782,61,Calcium Carbonate 1500 MG / Cholecalciferol 200 UNT Oral Tablet
1346828,61,carvedilol 12.5 MG Oral Tablet [Coreg]
40184730,61,Loperamide Hydrochloride 2 MG Oral Tablet
19075604,60,Clotrimazole 10 MG/ML Topical Solution
40185276,60,Losartan Potassium 100 MG Oral Tablet
40238017,60,Valproic Acid 50 MG/ML Oral Solution
19072270,60,Acetylcysteine 200 MG/ML Inhalant Solution
19057064,60,Aluminum Hydroxide 80 MG/ML / Magnesium Hydroxide 80 MG/ML / Simethicone 8 MG/ML Oral Suspension
19114219,60,ammonium lactate 120 MG/ML Topical Cream
40165245,60,Rosuvastatin calcium 10 MG Oral Tablet
40168664,60,Clonidine Hydrochloride 0.2 MG Oral Tablet
40169766,60,Levothyroxine Sodium 0.1 MG Oral Tablet
40234404,60,Diphenhydramine Hydrochloride 50 MG Oral Tablet
19079155,59,olanzapine 7.5 MG Oral Tablet
19038547,59,Sumatriptan 25 MG Oral Tablet [Imitrex]
1797515,59,Ciprofloxacin 250 MG Oral Tablet
40229229,59,Atropine Sulfate 0.0194 MG / Hyoscyamine Sulfate 0.1037 MG / Phenobarbital 16.2 MG / Scopolamine Hydrobromide 0.0065 MG Oral Tablet
1560524,59,Glucose
40160996,59,1 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]
743719,59,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule
40242522,58,8 HR Acetaminophen 650 MG Extended Release Oral Tablet
751251,58,Lithium Carbonate 600 MG Oral Capsule
1154108,58,Fentanyl 0.01 MG/ML Injectable Solution
19008724,58,silver sulfadiazine 10 MG/ML Topical Cream
955434,58,Ethanol 0.98 ML/ML Injectable Solution
40169234,58,120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler
929953,58,lansoprazole 15 MG Delayed Release Oral Capsule
785875,57,olanzapine 10 MG Injection [Zyprexa]
40171779,57,Ritonavir 100 MG Oral Tablet [Norvir]
19079990,57,24 HR Glipizide 5 MG Extended Release Oral Tablet
19132011,57,Risperidone 1 MG Disintegrating Oral Tablet [Risperdal]
19114106,57,Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution
19127610,57,Penicillin G Sodium 100000 UNT/ML Injectable Solution
40174765,57,Hydralazine Hydrochloride 10 MG Oral Tablet
40163244,57,Phenytoin sodium 50 MG/ML Injectable Solution
19077607,57,Gentamicin Sulfate (USP) 0.8 MG/ML Injectable Solution
1154536,57,Albuterol 0.21 MG/ML Inhalant Solution
1154063,57,72 HR Fentanyl 0.05 MG/HR Transdermal Patch
19020398,56,ferrous gluconate 324 MG Oral Tablet
19129406,56,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution
1551099,56,Prednisone
1395774,56,"ferric oxide, saccharated 20 MG/ML Injectable Solution"
40234684,56,Mineral Oil 1000 MG/ML Enema [Fleet Mineral Oil]
19078861,56,Metformin 500 MG Oral Tablet
40238008,55,Valproic Acid 250 MG Oral Capsule
40173131,55,Hydromorphone Hydrochloride 4 MG Oral Tablet
19022486,55,Hydrochlorothiazide 12.5 MG Oral Capsule
1782543,55,isoniazid 300 MG Oral Tablet
19077636,55,Glipizide 10 MG Oral Tablet
743720,55,venlafaxine 37.5 MG Oral Tablet
711585,55,Levetiracetam 250 MG Oral Tablet [Keppra]
19044756,55,Vitamin K 1 10 MG/ML Injectable Solution
19022749,55,carvedilol 6.25 MG Oral Tablet
19058398,55,Insulin Lispro 100 UNT/ML Injectable Solution
711589,55,Levetiracetam 500 MG Oral Tablet
19095165,54,Cholecalciferol 1000 UNT Oral Tablet
766925,54,24 HR quetiapine 200 MG Extended Release Oral Tablet
43011826,54,"heparin sodium, porcine 1000 UNT/ML Injectable Solution"
19078552,54,"insulin human, isophane 100 UNT/ML Injectable Suspension"
40171493,54,24 HR Trazodone Hydrochloride 150 MG Extended Release Oral Tablet
40163511,54,Warfarin Sodium 1 MG Oral Tablet [Coumadin]
19126425,54,Cholecalciferol 50000 UNT Oral Capsule
939510,54,Sodium Bicarbonate 650 MG Oral Tablet
40174888,54,Levothyroxine Sodium 0.075 MG Oral Tablet [Synthroid]
19078825,53,Meclizine 25 MG Oral Tablet
1836452,53,Sulfamethoxazole 80 MG/ML / Trimethoprim 16 MG/ML Injectable Solution
19098479,53,aripiprazole 20 MG Oral Tablet [Abilify]
19080793,53,24 HR Glipizide 10 MG Extended Release Oral Tablet
19112613,53,lansoprazole 6 MG/ML Injectable Solution
42708743,53,Docusate Sodium 10 MG/ML Oral Suspension
1727254,53,Atazanavir 300 MG Oral Capsule
19082350,53,24 HR Isosorbide Mononitrate 30 MG Extended Release Oral Tablet
19106768,53,Hydrochlorothiazide 12.5 MG Oral Tablet
1712891,53,raltegravir 400 MG Oral Tablet
40237527,53,24 HR Divalproex Sodium 250 MG Extended Release Oral Tablet
43013349,52,Aluminum Hydroxide 0.012 MG/MG Topical Ointment
40162606,52,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet
1353578,52,Vitamin B6 50 MG Oral Tablet
40165789,52,Enalapril Maleate 5 MG Oral Tablet
961167,52,Ranitidine 25 MG/ML Injectable Solution
40163333,52,Propranolol Hydrochloride 20 MG Oral Tablet
19132804,52,Calcium Carbonate 1250 MG / Cholecalciferol 125 UNT Oral Tablet
1518261,52,Dexamethasone 2 MG Oral Tablet
922806,52,Nystatin 100 UNT/MG Topical Powder
19022948,52,irbesartan 150 MG Oral Tablet
836718,52,Temazepam 15 MG Oral Capsule
42708517,52,60 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]
705109,51,lamotrigine 150 MG Oral Tablet
792000,51,Lorazepam 2 MG/ML Oral Solution
40167202,51,Metoprolol Tartrate 100 MG Oral Tablet
19082373,51,Ritonavir 100 MG Oral Capsule
718128,51,oxcarbazepine 300 MG Oral Tablet
19113344,51,Eszopiclone 3 MG Oral Tablet [Lunesta]
19122492,51,Naproxen 375 MG Delayed Release Oral Tablet
919532,51,Gentamicin Sulfate (USP) 40 MG/ML Injectable Solution
1178665,50,Indomethacin 25 MG Oral Capsule
1113079,50,200 ACTUAT Ipratropium Bromide 0.017 MG/ACTUAT Metered Dose Inhaler [Atrovent]
