drug_concept_id,personCnt,concept_name
1396301,7907,Ascorbic Acid 500 MG / ferrous sulfate 525 MG / Folic Acid 0.8 MG Extended Release Oral Tablet
19022750,7877,carvedilol 12.5 MG Oral Tablet
19019331,7842,24 HR Nifedipine 30 MG Extended Release Oral Tablet
40168654,7836,Clonidine Hydrochloride 0.1 MG Oral Tablet
905237,7836,mometasone furoate 0.05 MG/ACTUAT Nasal Spray
42874113,7826,alpha-Tocopherol Acetate 30 UNT / Ascorbic Acid 120 MG / Calcium Carbonate 200 MG / Cholecalciferol 400 UNT / Cupric oxide 2 MG / Docusate Sodium 50 MG / Folic Acid 1 MG / Iron Carbonyl 90 MG / Magnesium Oxide 30 MG / Niacinamide 20 MG / Pyridoxine Hydroc
40169221,7798,120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler [Flonase]
19114106,7727,Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution
19077638,7724,Glipizide 5 MG Oral Tablet
40175218,7716,Levothyroxine Sodium 0.05 MG Oral Tablet [Synthroid]
19075033,7680,Cephalexin 50 MG/ML Oral Suspension
19018935,7668,Digoxin 0.125 MG Oral Tablet
19122432,7666,"sennosides, USP 17.2 MG Oral Tablet"
19112761,7592,tiotropium 0.018 MG Inhalant Powder
1154192,7590,montelukast 10 MG Oral Tablet [Singulair]
1754996,7563,Fluconazole 150 MG Oral Tablet
40167202,7556,Metoprolol Tartrate 100 MG Oral Tablet
19077930,7548,Haloperidol 5 MG Oral Tablet
40163209,7493,Phenytoin sodium 100 MG Extended Release Oral Capsule [Dilantin]
40163511,7472,Warfarin Sodium 1 MG Oral Tablet [Coumadin]
1126750,7428,Acetaminophen 100 MG/ML Oral Solution
40175174,7342,Levothyroxine Sodium 0.025 MG Oral Tablet
40168888,7340,benztropine mesylate 1 MG Oral Tablet
725178,7334,Mirtazapine 15 MG Oral Tablet
40235770,7317,Petrolatum 0.44 MG/MG Topical Ointment [DermaPhor]
40226998,7314,Lidocaine Hydrochloride 0.05 MG/MG Transdermal Patch
1742284,7262,Levofloxacin 750 MG Oral Tablet
40169683,7241,Labetalol hydrochloride 100 MG Oral Tablet
1154108,7229,Fentanyl 0.01 MG/ML Injectable Solution
1713694,7227,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
968005,7167,Sodium Chloride 0.154 MEQ/ML Inhalant Solution
1167323,7145,Allopurinol 100 MG Oral Tablet
1322190,7137,clopidogrel 300 MG Oral Tablet [Plavix]
43012433,7130,21 DAY Ethinyl Estradiol 0.000625 MG/HR / Etonogestrel 0.005 MG/HR Vaginal Ring [NuvaRing]
1396013,7115,ferrous gluconate 300 MG Oral Tablet
797632,7067,Citalopram 10 MG Oral Tablet
19133280,7055,Cyclobenzaprine hydrochloride 5 MG Oral Tablet
19028193,7034,Isopropyl Alcohol 0.7 ML/ML Medicated Pad
42708661,7019,Docusate Sodium 50 MG Oral Capsule [Colace]
19077609,7017,Gentamicin Sulfate (USP) 1.2 MG/ML Injectable Solution
40174880,6984,Levothyroxine Sodium 0.075 MG Oral Tablet
19098474,6979,ezetimibe 10 MG Oral Tablet [Zetia]
1738542,6949,Doxycycline 100 MG Oral Tablet
752095,6939,Prochlorperazine 10 MG Oral Tablet
40174811,6912,Hydralazine Hydrochloride 25 MG Oral Tablet
40169689,6907,Labetalol hydrochloride 200 MG Oral Tablet
19077682,6899,Glyburide 5 MG Oral Tablet
40160971,6884,0.3 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]
19010270,6881,Tacrolimus 1 MG Oral Capsule [Prograf]
939510,6874,Sodium Bicarbonate 650 MG Oral Tablet
19031629,6869,lansoprazole 30 MG Delayed Release Oral Capsule [Prevacid]
1328691,6852,Diltiazem Hydrochloride 5 MG/ML Injectable Solution
1309995,6827,Amiodarone hydrochloride 50 MG/ML Injectable Solution
40169216,6808,120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler
40224805,6795,1 ML medroxyprogesterone acetate 150 MG/ML Injection
752209,6771,2 ML Prochlorperazine 5 MG/ML Injection
904827,6767,ammonium lactate 120 MG/ML Topical Lotion
1506576,6757,Methylprednisolone 125 MG/ML Injectable Solution [A-MethaPred]
1799140,6733,Oseltamivir 75 MG Oral Capsule [Tamiflu]
961460,6732,Glycerin 1200 MG Rectal Suppository
19022749,6727,carvedilol 6.25 MG Oral Tablet
19131111,6679,60 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin]
19132479,6669,Benzocaine 200 MG/ML Mucosal Spray [Hurricaine]
1838302,6664,NULL
40165789,6664,Enalapril Maleate 5 MG Oral Tablet
19003514,6607,2 ML Digoxin 0.25 MG/ML Injection
19047039,6592,carvedilol 25 MG Oral Tablet [Coreg]
40174947,6574,Levothyroxine Sodium 0.1 MG Oral Tablet [Synthroid]
40175394,6553,Pravastatin Sodium 20 MG Oral Tablet
42799675,6479,Dopamine Hydrochloride 1.6 MG/ML Injectable Solution
40166274,6473,Insulin Lispro 100 UNT/ML Injectable Solution [Humalog]
40185276,6463,Losartan Potassium 100 MG Oral Tablet
1549801,6447,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet
19019307,6423,24 HR Nicotine 0.875 MG/HR Transdermal Patch
40226837,6418,Epinephrine 0.01 MG/ML / Lidocaine Hydrochloride 10 MG/ML Injectable Solution
40232217,6393,Pseudoephedrine Hydrochloride 30 MG Oral Tablet
40174888,6388,Levothyroxine Sodium 0.075 MG Oral Tablet [Synthroid]
1589509,6379,Levonorgestrel 0.75 MG Oral Tablet
919532,6364,Gentamicin Sulfate (USP) 40 MG/ML Injectable Solution
44818395,6354,Ascorbic Acid 35 MG/ML / Vitamin A 750 UNT/ML / Vitamin D 400 UNT/ML Oral Solution [Tri-Vi-Sol]
997997,6314,50 ML Clindamycin 12 MG/ML Injection [Cleocin]
722071,6300,Paroxetine 20 MG Oral Tablet
40168892,6281,2 ML benztropine mesylate 1 MG/ML Injection
19009601,6259,Folic Acid 0.4 MG Oral Capsule
19021150,6246,Ascorbic Acid 250 MG Oral Tablet
19126697,6242,Sodium Chloride 0.111 MEQ/ML Nasal Solution
1717707,6241,valacyclovir 1000 MG Oral Tablet
1734134,6204,Azithromycin 500 MG Oral Tablet
19019306,6190,24 HR Nicotine 0.583 MG/HR Transdermal Patch
1703064,6184,valganciclovir 450 MG Oral Tablet [Valcyte]
19076659,6164,Dobutamine 2 MG/ML Injectable Solution
1742258,6154,Levofloxacin 500 MG Oral Tablet [Levaquin]
1101556,6129,Colchicine 0.6 MG Oral Tablet
1308876,6120,valsartan 80 MG Oral Tablet [Diovan]
40236824,6115,Phenazopyridine hydrochloride 100 MG Oral Tablet
19022781,6096,carvedilol 25 MG Oral Tablet
19045362,6093,Acetaminophen 750 MG / Hydrocodone 7.5 MG Oral Tablet [Vicodin ES]
19040856,6093,4 ML Norepinephrine 1 MG/ML Injection [Levophed]
40238254,6081,Divalproex Sodium 500 MG Delayed Release Oral Tablet
1308877,6080,valsartan 160 MG Oral Tablet [Diovan]
42903913,6074,Latex
40174765,6065,Hydralazine Hydrochloride 10 MG Oral Tablet
19049106,6029,Potassium Chloride 20 MEQ Extended Release Oral Tablet
43011889,6026,"3 ML heparin sodium, porcine 10 UNT/ML Prefilled Syringe"
40164946,6014,Metformin hydrochloride 850 MG Oral Tablet
19127938,6000,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Or
19076374,5999,Diazepam 5 MG/ML Injectable Solution
19023193,5987,"sennosides, USP 15 MG Oral Tablet"
1154062,5957,72 HR Fentanyl 0.025 MG/HR Transdermal Patch
40163770,5945,Fosphenytoin sodium 75 MG/ML Injectable Solution
939832,5937,50 ML Sodium Bicarbonate 1 MEQ/ML Prefilled Syringe
40169766,5929,Levothyroxine Sodium 0.1 MG Oral Tablet
19075953,5896,Vitamin B 12 1 MG Oral Tablet
715940,5885,Escitalopram 10 MG Oral Tablet
40168126,5880,Psyllium 14.2 MG/ML Oral Suspension [Metamucil]
766924,5877,quetiapine 50 MG Oral Tablet [Seroquel]
19121580,5874,tiotropium 0.018 MG Inhalant Powder [Spiriva]
1395073,5872,Chlorthalidone 25 MG Oral Tablet
40228087,5824,Triamcinolone Acetonide 1 MG/ML Topical Cream
953113,5763,Famotidine 40 MG Oral Tablet
19077463,5758,Fluoxetine 20 MG Oral Capsule
40163460,5717,Trazodone Hydrochloride 100 MG Oral Tablet
19121242,5696,Omega-3 Acid Ethyl Esters (USP) 1000 MG Oral Capsule
40166144,5679,0.5 ML influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML Prefilled Syringe
766816,5665,quetiapine 100 MG Oral Tablet [Seroquel]
997996,5653,50 ML Clindamycin 18 MG/ML Injection [Cleocin]
40166468,5642,Racepinephrine 22.5 MG/ML Inhalant Solution [S-2]
19019332,5634,24 HR Nifedipine 60 MG Extended Release Oral Tablet
40173815,5626,Chlordiazepoxide Hydrochloride 25 MG Oral Capsule
40227019,5600,Lidocaine Hydrochloride 10 MG/ML Injectable Solution [Xylocaine]
40224108,5593,1 ML medroxyprogesterone acetate 150 MG/ML Prefilled Syringe
1334460,5571,Ramipril 5 MG Oral Capsule
40173132,5556,Hydromorphone Hydrochloride 4 MG Oral Tablet [Dilaudid]
40166455,5545,Penicillin G Potassium 1000000 UNT/ML Injectable Solution
40162311,5540,Diclofenac Sodium 0.01 MG/MG Topical Gel
1507838,5531,Vasopressin (USP) 20 UNT/ML Injectable Solution
19004039,5531,mycophenolate mofetil 500 MG Oral Tablet [Cellcept]
19019696,5522,Ranitidine 150 MG Oral Capsule
715965,5504,Escitalopram 10 MG Oral Tablet [Lexapro]
19018787,5486,Allopurinol 300 MG Oral Tablet
19016799,5470,olanzapine 5 MG Oral Tablet [Zyprexa]
907020,5437,Metolazone 5 MG Oral Tablet
1150347,5425,meloxicam 15 MG Oral Tablet
950641,5395,Tacrolimus 1 MG Oral Capsule
40162381,5391,Econazole Nitrate 10 MG/ML Topical Cream
40222694,5391,Hydroxyzine Hydrochloride 50 MG/ML Injectable Solution
19102510,5371,Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML Otic Suspension
715235,5363,Baclofen 10 MG Oral Tablet
1346990,5343,carvedilol 3.125 MG Oral Tablet
19104281,5339,Sodium Bicarbonate 0.15 MEQ/ML Injectable Solution
40223895,5335,Miconazole Nitrate 0.02 MG/MG Topical Ointment [Critic-Aid Clear]
1754995,5332,Fluconazole 100 MG Oral Tablet
19077636,5323,Glipizide 10 MG Oral Tablet
19079497,5310,Sertraline 25 MG Oral Tablet
19029025,5287,celecoxib 200 MG Oral Capsule
40171446,5284,24 HR Isosorbide Mononitrate 60 MG Extended Release Oral Tablet [Imdur]
19008724,5265,silver sulfadiazine 10 MG/ML Topical Cream
1760056,5262,Amoxicillin 120 MG/ML / Clavulanate 8.58 MG/ML Oral Suspension
40175210,5243,Levothyroxine Sodium 0.05 MG Oral Tablet
1836449,5239,Sulfamethoxazole 40 MG/ML / Trimethoprim 8 MG/ML Oral Suspension
19127381,5235,0.5 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp]
40165253,5228,Rosuvastatin calcium 20 MG Oral Tablet
19132782,5227,Calcium Carbonate 1500 MG / Cholecalciferol 200 UNT Oral Tablet
968304,5221,Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 0.154 MEQ/ML Injectable Solution
40164847,5209,1 ML Ketorolac Tromethamine 15 MG/ML Injection
1396256,5205,ferrous sulfate 75 MG/ML Oral Solution
19077738,5190,Granisetron 1 MG Oral Tablet
19122121,5182,Insulin
40160996,5173,1 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]
766820,5167,quetiapine 25 MG Oral Tablet
19075375,5152,Ciprofloxacin 2 MG/ML Injectable Solution
1329477,5147,Dinoprostone 10 MG Drug Implant [Cervidil]
19121184,5138,Calcium Carbonate 648 MG Oral Tablet
40222779,5125,Meclizine Hydrochloride 12.5 MG Oral Tablet
19004693,5114,Risperidone 1 MG Oral Tablet [Risperdal]
1836452,5097,Sulfamethoxazole 80 MG/ML / Trimethoprim 16 MG/ML Injectable Solution
19077550,5088,gabapentin 600 MG Oral Tablet
40168812,5087,Nystatin 100 UNT/MG Topical Ointment
19076493,5086,Digoxin 0.25 MG Oral Tablet [Lanoxin]
40240035,5077,olopatadine 1 MG/ML Ophthalmic Solution
42799671,5064,Dopamine Hydrochloride 0.8 MG/ML Injectable Solution
19019309,5062,Nifedipine 10 MG Oral Capsule
19121383,5060,Betamethasone 3 MG/ML / Betamethasone acetate 3 MG/ML Injectable Suspension
1703836,5011,Acyclovir 50 MG/ML Injectable Solution
1314006,5002,Atenolol 100 MG Oral Tablet
19072934,4990,Alprazolam 0.5 MG Oral Tablet
1334459,4975,Ramipril 2.5 MG Oral Capsule
40160995,4940,1 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe
19074977,4924,Ceftriaxone 250 MG Injection
19041658,4917,Acetaminophen 80 MG Rectal Suppository [Feverall]
19077242,4883,Famotidine 8 MG/ML Oral Suspension
954692,4872,latanoprost 0.05 MG/ML Ophthalmic Solution [Xalatan]
19133622,4868,Diltiazem Hydrochloride 60 MG Oral Tablet
40163244,4865,Phenytoin sodium 50 MG/ML Injectable Solution
19002273,4865,Hydrocortisone 0.025 MG/MG Topical Ointment
19075954,4864,Vitamin B 12 1 MG/ML Injectable Solution
19073188,4861,Amoxicillin 500 MG Oral Tablet
40233964,4847,Triamcinolone Acetonide 0.001 MG/MG Topical Ointment
1118088,4837,celecoxib 200 MG Oral Capsule [Celebrex]
19080125,4822,latanoprost 0.05 MG/ML Ophthalmic Solution
19075002,4821,Cefuroxime 500 MG Oral Tablet
40223609,4793,Vancomycin 6 MG/ML Injectable Solution
19076899,4777,Epinephrine 1 MG/ML Injectable Solution
19058193,4765,Granisetron 1 MG/ML Injectable Solution
1150351,4732,meloxicam 7.5 MG Oral Tablet
1125393,4730,Acetaminophen 650 MG Oral Tablet
19133905,4727,Penicillin V Potassium 500 MG Oral Tablet
40238221,4712,Docusate Sodium 100 MG Oral Tablet
19123605,4707,Amoxicillin 80 MG/ML / Clavulanate 11.4 MG/ML Oral Suspension
19106768,4680,Hydrochlorothiazide 12.5 MG Oral Tablet
941478,4669,terconazole 8 MG/ML Vaginal Cream
40169929,4650,Morphine Sulfate 15 MG Oral Tablet
19034351,4645,Filgrastim 0.3 MG/ML Injectable Solution [Neupogen]
19022486,4642,Hydrochlorothiazide 12.5 MG Oral Capsule
1736892,4640,linezolid 600 MG Oral Tablet
40165773,4627,Enalapril Maleate 20 MG Oral Tablet
19076145,4624,Dexamethasone 10 MG/ML Injectable Solution
1734108,4601,Azithromycin 40 MG/ML Oral Suspension
19137329,4600,Thiamine 100 MG/ML Injectable Solution
40163534,4598,Warfarin Sodium 2.5 MG Oral Tablet
19074934,4597,cefpodoxime 200 MG Oral Tablet
19075032,4593,Cephalexin 250 MG Oral Capsule
40165335,4591,Ursodiol 300 MG Oral Capsule
19044609,4588,Zinc Sulfate 220 MG Oral Capsule
19074181,4569,Betamethasone 0.5 MG/ML / Clotrimazole 10 MG/ML Topical Cream
40175009,4565,Levothyroxine Sodium 0.125 MG Oral Tablet [Synthroid]
975505,4552,Hydrocortisone 100 MG Injection
1506430,4550,Methylprednisolone 40 MG Injection
1799141,4523,Oseltamivir 75 MG Oral Capsule
19074903,4515,Cefotaxime 300 MG/ML Injectable Solution
19030822,4504,Clindamycin 150 MG/ML Injectable Solution
19080793,4490,24 HR Glipizide 10 MG Extended Release Oral Tablet
992673,4485,Chlorothiazide 500 MG Injection
1526476,4479,ezetimibe 10 MG Oral Tablet
711589,4476,Levetiracetam 500 MG Oral Tablet
19033317,4471,Lidocaine 25 MG/ML / Prilocaine 25 MG/ML Topical Cream [EMLA]
19078925,4470,Midazolam 5 MG/ML Injectable Solution
1728606,4460,2 ML penicillin G benzathine 600000 UNT/ML Prefilled Syringe [Bicillin L-A]
19133574,4457,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule
40236839,4444,Phenazopyridine hydrochloride 200 MG Oral Tablet
40169230,4437,120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler
1154380,4431,Albuterol 1 MG/ML Inhalant Solution
40166320,4428,Methadone Hydrochloride 10 MG Oral Tablet
1797515,4396,Ciprofloxacin 250 MG Oral Tablet
19127954,4394,sevelamer carbonate 800 MG Oral Tablet [Renvela]
19005965,4394,Ondansetron 4 MG Disintegrating Oral Tablet
44818429,4387,"0.25 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML Prefilled Syringe ["
1551193,4363,Prednisone 1 MG/ML Oral Solution
1325642,4337,0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe [Neulasta]
19133853,4316,Ketorolac Tromethamine 10 MG Oral Tablet
19026476,4314,Ketoconazole 20 MG/ML Topical Cream
19003319,4308,Misoprostol 0.2 MG Oral Tablet [Cytotec]
907016,4300,Metolazone 2.5 MG Oral Tablet
19125041,4299,sitagliptin 100 MG Oral Tablet
19079182,4298,Oxacillin 167 MG/ML Injectable Solution
42707627,4296,rocuronium bromide 10 MG/ML Injectable Solution
19098166,4288,Escitalopram 20 MG Oral Tablet
1344243,4288,0.3 ML Epinephrine 1 MG/ML Auto-Injector
40163891,4246,2 ML Ketorolac Tromethamine 30 MG/ML Prefilled Syringe
40169247,4217,14 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
950664,4194,Tacrolimus 0.5 MG Oral Capsule [Prograf]
43013349,4193,Aluminum Hydroxide 0.012 MG/MG Topical Ointment
1112839,4188,Aspirin 300 MG Rectal Suppository
836718,4178,Temazepam 15 MG Oral Capsule
1134771,4174,Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Tablet
40165246,4171,Rosuvastatin calcium 10 MG Oral Tablet [Crestor]
40173098,4166,Hydromorphone Hydrochloride 2 MG Oral Tablet
40231811,4166,12 HR Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet [Oxycontin]
906933,4162,Metoclopramide 5 MG Oral Tablet
798876,4136,Clonazepam 1 MG Oral Tablet
718670,4133,Nicotine 2 MG Chewing Gum
711620,4129,5 ML Levetiracetam 100 MG/ML Injection
1178665,4110,Indomethacin 25 MG Oral Capsule
19128022,4105,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Or
19003315,4103,Famotidine 20 MG Oral Tablet [Pepcid]
43011980,4101,"heparin sodium, porcine 1 UNT/ML Injectable Solution"
19123015,4099,Saccharomyces boulardii 250 MG Oral Powder
19059823,4094,Cholecalciferol 1000 UNT Oral Capsule
19011786,4089,Metronidazole 0.0075 MG/MG Vaginal Gel
19076135,4079,Dexamethasone 1 MG/ML Oral Solution
19039813,4071,Vasopressin (USP) 20 UNT/ML Injectable Solution [Pitressin]
1736888,4071,linezolid 2 MG/ML Injectable Solution [Zyvox]
19072961,4070,alteplase 1 MG/ML Injectable Solution
1154343,4065,Albuterol
19009409,4063,Calcium Carbonate 600 MG / Vitamin D 200 UNT Oral Capsule
711585,4062,Levetiracetam 250 MG Oral Tablet [Keppra]
40223290,4054,Ampicillin 40 MG/ML Injectable Solution
40165389,4043,Vecuronium Bromide 1 MG/ML Injectable Solution
19133040,4035,Psyllium 14.2 MG/ML Oral Suspension
40160973,4035,0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe
19095165,4035,Cholecalciferol 1000 UNT Oral Tablet
19098138,4030,Budesonide 0.25 MG/ML Inhalant Solution
40242522,4020,8 HR Acetaminophen 650 MG Extended Release Oral Tablet
742303,4010,topiramate 25 MG Oral Tablet
1340161,4005,Captopril 25 MG Oral Tablet
1703065,3982,valganciclovir 450 MG Oral Tablet
19076175,3962,2 ML Dexmedetomidine 0.1 MG/ML Injection
19035112,3961,Metronidazole 250 MG Oral Tablet [Flagyl]
19133566,3945,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule
1560524,3934,Glucose
19096438,3921,sodium citrate 40 MG/ML Injectable Solution
19033409,3915,Lisinopril 40 MG Oral Tablet [Prinivil]
43526395,3906,prednisolone acetate 10 MG/ML Ophthalmic Suspension
19074558,3904,Calcium Carbonate 500 MG Chewable Tablet
19080068,3881,Isoetharine 2 MG/ML Inhalant Solution
40238246,3870,Divalproex Sodium 250 MG Delayed Release Oral Tablet
1154063,3867,72 HR Fentanyl 0.05 MG/HR Transdermal Patch
40169231,3862,120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]
19040768,3859,Misoprostol 0.1 MG Oral Tablet [Cytotec]
19101553,3837,Levetiracetam 1000 MG Oral Tablet
40163518,3834,Warfarin Sodium 10 MG Oral Tablet
19133570,3819,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule
19047064,3807,olanzapine 2.5 MG Oral Tablet [Zyprexa]
40168664,3804,Clonidine Hydrochloride 0.2 MG Oral Tablet
19077549,3792,gabapentin 400 MG Oral Capsule
929953,3790,lansoprazole 15 MG Delayed Release Oral Capsule
19010403,3789,Mupirocin 0.02 MG/MG Nasal Ointment [Bactroban]
1192220,3782,Levalbuterol 0.21 MG/ML Inhalant Solution [Xopenex]
19058398,3745,Insulin Lispro 100 UNT/ML Injectable Solution
40174972,3744,Levothyroxine Sodium 0.112 MG Oral Tablet
40169243,3743,14 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
1734168,3730,Azithromycin 33.3 MG/ML Extended Release Suspension
1395774,3722,"ferric oxide, saccharated 20 MG/ML Injectable Solution"
19099839,3721,Benzocaine 200 MG/ML Mucosal Spray
40162606,3716,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet
19078552,3706,"insulin human, isophane 100 UNT/ML Injectable Suspension"
922806,3704,Nystatin 100 UNT/MG Topical Powder
40234684,3699,Mineral Oil 1000 MG/ML Enema [Fleet Mineral Oil]
951553,3698,calcium acetate 667 MG Oral Capsule [Phoslo]
